,time,MISO,MOSI
592,0.52305836,0x00,0xff
593,0.52306016,0x00,0xff
594,0.52306196,0x00,0xff
595,0.52306376,0x00,0xff
596,0.52306556,0x00,0xff
597,0.52306736,0x00,0xff
598,0.52306916,0x00,0xff
599,0.52307096,0x00,0xff
600,0.52307276,0x00,0xff
601,0.52307456,0x00,0xff
602,0.52307636,0x00,0xff
603,0.52307816,0x00,0xff
604,0.52307996,0x00,0xff
605,0.52308176,0x00,0xff
606,0.52308356,0x00,0xff
607,0.52308536,0x00,0xff
608,0.52308716,0x00,0xff
609,0.52308896,0x00,0xff
610,0.52309076,0x00,0xff
611,0.52309256,0x00,0xff
612,0.52309436,0x00,0xff
613,0.52309616,0x00,0xff
614,0.52309796,0x00,0xff
615,0.52309976,0x00,0xff
616,0.52310156,0x00,0xff
617,0.52310336,0x00,0xff
618,0.52310516,0x00,0xff
619,0.52316304,0x00,0xff
620,0.52316484,0x00,0xff
621,0.52316664,0x00,0xff
622,0.52316844,0x00,0xff
623,0.52317024,0x00,0xff
624,0.52317204,0x00,0xff
625,0.52317384,0x00,0xff
626,0.52317564,0x00,0xff
627,0.52317744,0x00,0xff
628,0.52317924,0x00,0xff
629,0.52318104,0x00,0xff
630,0.52318284,0x00,0xff
631,0.52318464,0x00,0xff
632,0.52318644,0x00,0xff
633,0.52318824,0x00,0xff
634,0.52319004,0x00,0xff
635,0.52319184,0x00,0xff
636,0.52319364,0x00,0xff
637,0.52319544,0x00,0xff
638,0.52319724,0x00,0xff
639,0.52319904,0x00,0xff
640,0.52320084,0x00,0xff
641,0.52320264,0x00,0xff
642,0.52320444,0x00,0xff
643,0.52320624,0x00,0xff
644,0.52320804,0x00,0xff
645,0.52320984,0x00,0xff
646,0.52321164,0x00,0xff
647,0.52321344,0x00,0xff
648,0.52325364,0x00,0xff
649,0.52325544,0x00,0xff
650,0.52325724,0x00,0xff
651,0.52325904,0x00,0xff
652,0.52326084,0x00,0xff
653,0.52326264,0x00,0xff
654,0.52326444,0x00,0xff
655,0.52326624,0x00,0xff
656,0.52326804,0x00,0xff
657,0.52326984,0x00,0xff
658,0.52327164,0x00,0xff
659,0.52327344,0x00,0xff
660,0.52327524,0x00,0xff
661,0.52327704,0x00,0xff
662,0.52327884,0x00,0xff
663,0.52328064,0x00,0xff
664,0.52328244,0x00,0xff
665,0.52328424,0x00,0xff
666,0.52328604,0x00,0xff
667,0.52328784,0x00,0xff
668,0.52328964,0x00,0xff
669,0.52329144,0x00,0xff
670,0.52329324,0x00,0xff
671,0.52329504,0x00,0xff
